Date,Tweet
2021-04-20 14:00:49+00:00,LAPO NAK DANAU UNESA ANJENG https://t.co/EFIZMji0s0
2021-04-20 11:42:19+00:00,"Ada yang ikut TO ini? hadiahnya diterima di UNESA Sch!

✄・・・
🧐 Trivia: History of Sumatera dikarang oldh William Marshden pada 1783 https://t.co/1Vk4V3hjnW"
2021-04-20 10:48:36+00:00,"✅ TO UTBK Golden Ticket UNESA Dibuka!

🎉 TELAH RESMI DIBUKA 🎉
Akhirnya, yang ditunggu-tunggu sudah datang nih! Yaps, Pendaftaran Try Out #UTBKGoldenTicket Universitas Negeri Surabaya

Yuk buruan daftar dan jangan lupa ajak teman-temanmu juga! https://t.co/WQ6cploHj6"
2021-04-20 04:49:43+00:00,"nesa! Anak pending&amp;sasing unesa angkatan 2020, boleh minta bantuannya ngisi kuisioner utk penelitianku? https://t.co/RoPvV3JJ7K terimakasih🙏🏻 https://t.co/7mHyUBCwrx"
2021-04-20 04:24:59+00:00,"*[BEM FMIPA UNESA PROUDLY PRESENT]*
Webinar Hari Bumi 2021 
🌏 Budaya Sikap Sadar Bencana Akibat Ulah Manusia🌏

Save the DATE :
🗓️ : Sabtu, 24 April 2021
🕑 : 09.00 - selesai
📍 : Zoom Meeting
💸 : GRATIS! 

🖇️Link Pendaftaran:
https://t.co/cNrwQEXhgk https://t.co/fZoIDMUY1w"
2021-04-20 03:42:32+00:00,"Sch! Ada yang utbk di unesa ketintang tanggal 26? bareng yu?

✄・・・
🧐 Trivia: Muḥammad bin Mūsā al-Khawārizmī adalah penemu aljabar dan algoritma yang berperan penting kemajuan dalam teknologi"
2021-04-20 02:00:00+00:00,"Dari FE ke FEB Unesa: Nama dan Semangat Baru Menuju Fakultas Bereputasi Internasional

selengkapnya di https://t.co/veSj4klqkd https://t.co/e3hSwKS08O"
2021-04-20 00:00:01+00:00,"Berbagi di Bulan Suci, Unesa Salurkan 750 Paket Takjil

selengkapnya di https://t.co/Mb62zfSp1b https://t.co/bRKxDwycWz"
2021-04-19 15:43:47+00:00,"mau masuk unesa, ya Allah https://t.co/pezFs8Al5u"
2021-04-19 15:36:49+00:00,"Satpam kampus gue kenapa cakep-cakep si, apalagi satpamnya FMIPA😭
Bismillah ga lewat tl admin Unesa fess🙂🔫"
2021-04-19 15:30:34+00:00,"Nesa! [BEM FMIPA UNESA PROUDLY PRESENT] Webinar Hari Bumi 2021 Entitled: 🌏 Budaya Sikap Sadar Bencana Akibat Ulah Manusia🌏 Save the DATE : 🗓️ : Sabtu, 24 April 2021 🕑 : 09.00 - selesai 📍 : Zoom Meeting 💸 : GRATIS! 🖇️Link Pendaftaran: https://t.co/0MQVzchsp0 https://t.co/Wsgi4fGlro"
2021-04-19 14:34:02+00:00,"Rektor Unesa Pantau Lokasi UTBK Disabilitas

selengkapnya di https://t.co/cHxBDbSZcM https://t.co/cerBbD0OJv"
2021-04-19 13:10:24+00:00,"Kalo unesa, pada jadi dosen
Kalo stikom, pada buka jasa print cetak duit 🤭 https://t.co/v7rj1HI2zL"
2021-04-19 10:21:53+00:00,"Kangen 🥺, pengen banget ceker nya unesa ✨"
2021-04-19 09:52:44+00:00,kenapa aku masuk space unesa kan aku anak unesa versi swasta
2021-04-19 09:51:04+00:00,IKI KOK TIBA2 RAME UNESA NANG TIMELINEKU ONOK OPO JE
2021-04-19 09:37:35+00:00,sabuk maba dan kating dari salah satu fakultas di unesa https://t.co/ED0ljB3FcZ
2021-04-19 09:04:02+00:00,"Nilai UTBK yang Aman untuk Daftar SBMPTN Unesa 2021

https://t.co/uO8YXNdyoU"
2021-04-19 08:32:16+00:00,Yah unesa yah :( https://t.co/8zPgFfZywo
2021-04-19 08:03:57+00:00,#NAME?
2021-04-19 07:49:55+00:00,OTW UNESA sih gue https://t.co/xUshJ3XdnY
2021-04-19 07:29:30+00:00,"https://t.co/YDcxtjE1II
bersama unesa yok"
2021-04-19 05:04:57+00:00,"Kajian Kemuslimahan
.
.
UKKI UNESA
*Allah Ghayatuna, Muhammad Qudwatuna, Al-Qur'an Dusturuna*
________________________
✍🏻 Media UKKI Unesa
email: ukki@unesa.ac.id
Instagram: @ukkiunesa
Twitter : ukkiunesa
Youtube: UKKI UNESA https://t.co/vpE5szULHU"
2021-04-19 05:04:24+00:00,"ABATA (Ayo Belajar Tilawati)
.
.
UKKI UNESA
*Allah Ghayatuna, Muhammad Qudwatuna, Al-Qur'an Dusturuna*
________________________
✍🏻 Media UKKI Unesa
email: ukki@unesa.ac.id
Instagram: @ukkiunesa
Twitter : ukkiunesa
Youtube: UKKI UNESA https://t.co/5hTtLpxu6n"
2021-04-19 05:03:43+00:00,"KAJIAN ISLAM ILMIAH ""Puasa Memperkuat Imun Mempertebal Iman""
.
.
UKKI UNESA
*Allah Ghayatuna, Muhammad Qudwatuna, Al-Qur'an Dusturuna*
________________________
✍🏻 Media UKKI Unesa
email: ukki@unesa.ac.id
Instagram: @ukkiunesa
Twitter : ukkiunesa
Youtube: UKKI UNESA https://t.co/xABGQlcRSE"
2021-04-19 03:32:29+00:00,"gue kalau lolos pil 1/pil 2 mau masang foto rl seminggu deh😭😭. Semoga jadi maba unesa dan upn jatim Ya Allah😭❤️
""Yaa Sayyidi Ya Rosulalloh"""
2021-04-18 21:19:22+00:00,"Salah satu kelompok PLKH Mahasiswa S1 Ilmu Hukum Unesa angkatan 2018. 
Bulan ramadan kuliah dipindah malam hari 😂😂

#mahasiswahukum 
#plkhpidana 
#dosenhukum 
#advokat @ Fakultas Hukum Unesa https://t.co/Z4pBl0Q8ZU"
2021-04-18 14:12:00+00:00,"Lebih mending:
PKN STAN (Pajak) 
UNESA (Ilmu hukum) 
ITS (Management bisnis) 

?????"
2021-04-18 13:14:50+00:00,"Hai pejuang UNESA yang lagi berjuang,nih ada video buat kalian,moga moga bisa nambahin semangat kalian yah 😄,tetep semangat 🔥,jangan pantang menyerah,fighting all 💪 https://t.co/4jXK1Lak4V"
2021-04-18 06:09:01+00:00,kapan yaa unesa tatap muka? nesa!
2021-04-18 04:51:28+00:00,Bismillah masuk akuntan unesa✨✨ https://t.co/gkAtHxVK9I
2021-04-18 04:46:22+00:00,"""jadi bukber dimana?""
""Waduk unesa""
""ga rekomen kecuali rono gowo pancingan""

Owalah bengek 😭😭😭 https://t.co/TnjOJXwXxT"
2021-04-18 02:57:19+00:00,"""SELAMAT UNTUK FMIPA ATAS PEROLEHAN JUARA UMUM MTQM UNESA 2021"" 

#BEMFMIPA_UNESA
#BEMFMIPA2021
#KabinetAtmamarta https://t.co/WRlVmZ0DJP"
2021-04-18 00:29:26+00:00,"Yok yok semangat arek psikologi unesa Mane.
Dari naik 2 tingkat jadi turun 2 tingkat 😀"
2021-04-17 16:06:03+00:00,kirim poto pas ndek waduk unesa malam hari -rek
2021-04-17 16:02:37+00:00,"Sch! Ada yang utbk tanggal 26 sesi 1 di unesa ketintang? mau barengan ndaa?🥺

✄・・・
🧐 Trivia: sin 37° = 0,6, cos 37° = 0,8, sin 53° = 0,8, cos 53° = 0,6"
2021-04-17 15:33:30+00:00,[cm] disini ada anak jurusan hukum univ hang tuah sby atau unesa kah? sharing dong pengalaman kalian selama ini belajar jurusan hukum
2021-04-17 15:23:56+00:00,Bangga UNESA https://t.co/zUc5fcQwkO
2021-04-17 14:25:01+00:00,"ptn! Haloo, disini ada yang besok UTBK di UNESA Lidah Wetan ruangan T2 Mandarin ngga? Sesi satu :D"
2021-04-17 12:41:39+00:00,Any info for taking ITP-online test in Surabaya? Unair unesa udah full hiks
2021-04-17 12:15:01+00:00,"Ptn! Info mandiri unesa dong, kok susah banget ya ngorek infonya🙂 makasihh yang udah rep"
2021-04-17 11:17:00+00:00,#NAME?
2021-04-17 11:06:24+00:00,"cah info kos daerah unesa ketintang, kalo ada yang tau, bantu rt plis🥺"
2021-04-17 09:52:22+00:00,"Pemimpin itu bergerak kalau diam ditempat itu namanya pemimpi.
Yok semngt yok https://t.co/xf2CTnRAbz"
2021-04-17 09:47:54+00:00,nesa! gak onok bukber unesa ta iki?
2021-04-16 21:10:36+00:00,Nesa! Ada anak sinergi unesa yang rumahnya daerah unesa lidah/sambikerep dan sekitarnya nggak? Mau tanya tanya dong:'))
2021-04-16 13:51:58+00:00,"Halo.. Gimana Kabar kalian. Tetap semangat meraih impian kalian ya.

""Hidup itu Belajar, Berjuang dan Berdo'a karena setiap orang punya jalan dan cerita sukses yang berbeda.""

#Quoteoftheday
#KelurahanLPDPUnesa
#OneManOneContribution https://t.co/V2i2rStsRf"
2021-04-16 13:00:36+00:00,Pecel 10rb an rek. Posisi nang  ketintang Madya mburi Unesa. Pilihan lauk e lumayan beragam. Onok angkringan juga 😁 https://t.co/thpRqZER0b
2021-04-16 11:47:36+00:00,Info ujian mandiri UNESA
2021-04-16 11:45:02+00:00,"Ptn! (Titipan) Buat kamu yg Makai kemeja kotak kotak warna merah, pakai dalaman kaos polos warnanya lupa, tgl 15 April Utbk di Unesa lidah wetan perpustakaan lt 4 sesi 2 , aku pengen kenalan sama kamu , udah gitu doang aja si:("
2021-04-16 07:47:34+00:00,"Maka dari itu, ada beberapa tips mengerjakan UTBK saat puasa, agar berjalan lancar dan aman. Tips itu datang dari Dosen Fakultas Ilmu Olahraga Unesa. https://t.co/C13DFk24iK"
2021-04-16 06:19:24+00:00,"Jual Rumah Mewah di Royal Residence Harewood Kota Surabaya
Jl. Kebraon, Sumur Welut, Kec. Lakarsantri

HARGA TURUN TERUS SUPER BU
LT 144 m2 (9x16), LB 140 m2
KT 3+1, KM 2+1
SHM, Hadap Utara
HARGA 2,15 M NEGO
Royal Plaza, UNESA, RSAL

Anna Vangogh
081353647687 WA
081331750518 TLFN https://t.co/BMP6iBUUTu"
2021-04-16 02:23:42+00:00,"Anda dapat mencoba berulang kali dan mengulanginya, tapi tidak untuk menyerah. https://t.co/NjJlZbTdX0"
2021-04-15 17:25:00+00:00,"Ptn! Yang di Surabaya dengan pusat UTBK Unesa dan lokasi di Unusa harus bawa surat keterangan bebas Cvd atau enggak, ya? Terima kasih."
2021-04-15 15:57:55+00:00,Kegiatan malam ini https://t.co/0xWcxiaEiD
2021-04-15 15:30:01+00:00,"Sch! kalian yang pusat utbk unesa perlu tes rapid ngga?

✄・・・
🧐 Trivia: Salah satu penyebab keruntuhan Majapahit ialah terjadinya Perang Paregreg atau perang saudara"
2021-04-15 11:34:30+00:00,Kangen nyarik takjil masjid belakang unesa :((
2021-04-15 10:54:43+00:00,"sch! tanggal 16 yang utbk di unesa ada nggak? butuh temenn🙏

✄・・・
🧐 Trivia: kegagalan Petisi Soetardjo menjadi alasan dibentuknya Gabungan Politik Indonesia (GAPI)"
2021-04-15 10:25:25+00:00,"17.24:
1. Simpang tiga Lakarsantri arah Citraraya UNESA MACET, TLnya flashing;
2. Menjelang Jembatan Leces Probolinggo arah Surabaya MACET, ada truk terguling dan menutup satu jalur. Info sudah diteruskan ke petugas. (hm) https://t.co/sHRsetW1tF"
2021-04-15 07:19:50+00:00,"mau ikutan, kalo keterima di upn/unesa bakal muterin Tunjungan sampe bensin abisss fix! https://t.co/dTonWp2d2D"
2021-04-15 06:26:24+00:00,"[cm] haloo disini ada anak teknik informatika unesa gak?? angkatan 16/17/18 mau nanyaa sesuatu. kalo ada tolong komen ya, boleh aku ketuk dmnya juga.
makasih banyak"
2021-04-15 06:06:59+00:00,"Sampai Hari Keempat, Tidak Ada Peserta UTBK di Unesa dan Unusa yang Positif Covid-19 https://t.co/nrvqu8o3os"
2021-04-15 06:00:51+00:00,"Sampai Hari Keempat, Tidak Ada Peserta UTBK di Unesa dan Unusa yang Positif Covid-19
https://t.co/YEc5PPlFWH"
2021-04-15 05:43:49+00:00,"Sebagai salah satu program di bulan suci Ramadhan ini, Unesa setiap sore hari terhitung sejak tanggal 15 April hingga 10 Mei 2021 akan mengadakan kegiatan berbagi takjil. Adapun detailnya silahkan klik gambar berikut, yak 🙏🏽.

#BerkahRamadhan #BerbagiTakjil https://t.co/vepzTaDXQb"
2021-04-15 05:43:05+00:00,"Sch! Ada yang utbk tanggal 26 sesi 1 di FT Unesa ketintang ngga? barengan yuk?

✄・・・
🧐 Trivia: Perang dunia ke-2 berlangsung mulai dari 1939 sampai 1945"
2021-04-15 05:39:06+00:00,Ayo ngabuburit waduk unesa -rek terus gas gacoan wiyung☺️
2021-04-15 05:22:14+00:00,selesai utbk rasanya tuh kek mplong banget 😔 selama ini materi yang gue kejar udh gue keluarin di utbk. gue harap lolos dah jadi maba unesa/upn jatim💖
2021-04-15 03:24:17+00:00,"Tips UTBK lancar dan puasa aman saat Bulan Ramadan😉

https://t.co/mxY503RMTl https://t.co/vLCNdwZFr3"
2021-04-15 01:15:21+00:00,"THURSDAY | 15TH OF APRIL 2021

Assalamualaikum WBT
Salam Sejahtera
Salam UiTM diHatiku❤️
Salam FSG Padu💪🏻

[UNESA Summer Course (USC) 2021 - EDUCARSS!] https://t.co/bGWU0uFkSh"
2021-04-15 00:39:46+00:00,"Selamat menjalankan Ibadah Puasa Ramadhan :))
Semoga amal ibadahnya diterima Allah SWT, Aamiin..
Shopee id : Lattifa2012 @ UNESA - Universitas Negeri Surabaya https://t.co/nlQ0HBR1hr"
2021-04-14 23:31:04+00:00,"sch! bismillah temen² doain aku ya besok utbk di unesa sesi 2, bismillah ga grogi🙏❤️, temen2 juga semangat terus ya❤️"
2021-04-14 23:05:24+00:00,"sch! yang udah UTBK trus pusat UTBK nya di unesa, untuk yang luar daerah sby perlu rapid ngga yaa?"
2021-04-14 15:27:18+00:00,"ITS Unesa kita saudara, asal jangan Unair.... Unair jodoh kita -rek"
2021-04-14 15:12:43+00:00,PoV ngajak yangbeb nnk waduk unesa https://t.co/4aIOLrama5
2021-04-14 12:14:56+00:00,"sch! Yg udh utbk di Unesa Ketintang, mau nanya dong, waktu utbk pake faceshield gak? Makasih"
2021-04-14 09:52:03+00:00,Knp ya tiktok UNESA lewat di fyp gua mulu....
2021-04-14 09:39:21+00:00,#NAME?
2021-04-14 08:32:32+00:00,"[14 April 2021]

DPM FBS UNESA mengucapkan Selamat Hari Raya Galungan dan Kuningan. 

Mari ciptakan Dharma di hati demi tercapainya kedamaian dalam diri.

Viva Legislativa!
Komisi Hubungan Masyarakat https://t.co/GcPnFsNWQN"
2021-04-14 08:07:09+00:00,"Bukan tentang siapa yg datang lebih awal, 
Tapi tentang siapa yg datang namun tidak pergi. https://t.co/Am1h6nZjZF"
2021-04-14 07:27:43+00:00,"UKKI UNESA PEDULI BANJIR NTT
.
.
*Allah Ghayatuna, Muhammad Qudwatuna, Al-Qur'an Dusturuna*
________________________
✍🏻 Media UKKI Unesa
email: ukki@unesa.ac.id
Instagram: @ukkiunesa
Twitter : ukkiunesa
Youtube: UKKI UNESA https://t.co/ixWd9eQzHe"
2021-04-14 03:49:28+00:00,Terima kasih min🤍 https://t.co/HmSWsVBJTv
2021-04-14 02:56:49+00:00,"[Dialog Aspirasi]
""Utarakan Aspirasi sebagai Upaya Perbaikan Kesejahteraan Mahasiswa""

 Kegiatan ini bertujuan untuk memberikan wadah kepada teman-teman mahasiswa FBS dalam menyalurkan aspirasinya sebagai upaya perbaikan kesejahteraan mahasiswa. Yuk jangan sampai ketinggalan! https://t.co/1ppweEs4xT"
2021-04-14 01:23:59+00:00,"sch! haloo kmu yg lihat ini minta doanya aku tgl 18 sesi 2 doain ya semoga di beri kemudahan dan kelancaran dan aku keterima sbmptn di unesa pgsd 🙌🏼 aku minta maaf mungkin ada salah kata, ayok kita lolos sbm bareng2 💪🏻 terimakasih semoga doanya kembali ke kalian semua ❤️"
2021-04-13 23:25:01+00:00,Ptn! Yang pusat utbk unesa kalian kalo survey boleh masuk gedung? Terutama yang ketintang
2021-04-13 16:45:00+00:00,"ptn! yang udah tes di unesa, face shield sama sarung tangannya kepake ga?"
2021-04-13 15:44:23+00:00,#NAME?
2021-04-13 14:41:10+00:00,"ahahaha, dah dulu halunya, oiya yang doa yg terbaik buat kamu pokonyaaaaaa❤️❤️, harus rajin belajarr!!! pen ke unesa di surabaya kann? gabole malesss, buktiin ke ortu kamuu kalo kamu bisaaa!! galau² tu manusiawi yangg, pokonya gausa terlaluuu, duh gacukup"
2021-04-13 11:35:40+00:00,Mendadak religius https://t.co/YvfHlksTFI
2021-04-13 11:10:15+00:00,"Tak kirim maneh -rek info kosan cewek cedek Unesa Ketintang, gae adekku ate utbk. Rep nanti tak dm suwun"
2021-04-13 09:33:30+00:00,Info takjil surabaya barat Unesa lurd
2021-04-13 08:00:26+00:00,teuask! tumm ada yg utbk di unesa tgl 15 gaa:(
2021-04-13 07:41:05+00:00,[Selamat Menunaikan Ibadah Puasa Ramadhan] https://t.co/2bx1psTsGK
2021-04-13 06:20:03+00:00,#NAME?
2021-04-13 06:16:48+00:00,#NAME?
2021-04-13 06:10:44+00:00,bisa lah ya taun depan jadi maba Sastra Jerman Unesa
2021-04-13 05:45:28+00:00,unesa iki kok hobi orientasi se
2021-04-13 03:25:02+00:00,Ptn! Tahun kemarin itu unesa ada um buat kipk gak guys?
2021-04-13 02:55:01+00:00,ptn! yg pusat utbk nya di unesa nanti tuh sepatu nya dikresekim ga si terus sepatu nya dilepas trus taro kresek apa tetep dipake trus dikresekin sekaki² kita?
2021-04-13 01:52:23+00:00,"[MARHABAN YAA RAMADHAN]

Selamat menunaikan ibadah puasa untuk seluruh umat Islam dimanapun kalian berada

Viva Legislativa

-------------------------------------------------
Majelis Permusyawaratan Mahasiswa
Universitas Negeri Surabaya
2021 https://t.co/Ppy1YiurYO"
2021-04-12 23:41:08+00:00,"[Marhaban Ya Ramadhan]

DPM FBS UNESA mengucapkan selamat menunaikan ibadah puasa. Semoga puasa di tahun ini menjadi berkah  dan Tuhan selalu mengabulkan doa serta puasa🙏🏻

Instagram: @dpmfbsunesa

Viva Legislativa
Komisi Hubungan Masyarakat https://t.co/LsxAOs6fde"
2021-04-12 23:30:00+00:00,"Ketintang lidah wetan
Marhaban ya latihan... https://t.co/6Zoj3mGy4p"
2021-04-12 21:45:19+00:00,nesa! Klinik unesa ttp buka kek biasanya kan?
2021-04-12 14:43:44+00:00,nesa! klink unesa ktt bisa buat surat keterangan sehat ta rek?
2021-04-12 14:43:38+00:00,"Peserta UTBK Unesa Gagal Ikut Ujian karena Salah Lokasi
https://t.co/Wj0m9z9ZbE"
2021-04-12 10:16:37+00:00,"EJ Sharing ditulis oleh Gus @junaidi_afif Bonek Unesa |
Energi Itu Bernafaskan Respek Dan Apresiasi https://t.co/0IsFdKBDXp"
2021-04-12 09:39:53+00:00,"KALO LEWAT, YANG UTBK DI UNESA TANGGAL 29 AYO MUTUALAN."
2021-04-12 08:10:00+00:00,ptn! ada yg denah lokasi utbk nya di unesa lidah wetan training room 4 gak.. klo ada mau tanyaa nih🙂
2021-04-12 07:39:48+00:00,Tak kiro unesa wes borjuis https://t.co/ltNUJ1VAYe
2021-04-12 07:00:05+00:00,Ngakak bgt unesa😭 https://t.co/a832zVYYU2
2021-04-12 06:31:16+00:00,"Ketemu cewek unesa makan di rujakku, waktu buka masker damagenya gk ada obat :(
Aduh semoga mampir lagi mbk 🤣"
2021-04-12 05:59:52+00:00,"sch! yg utbk di unesa perlu surat rapid ngga yaa?

✄・・・
🧐 Trivia: Indonesia sudah memiliki satelit komunikasi sejak 9 Juli 1976, bernama Satelit Palapa."
2021-04-12 04:08:59+00:00,Apakah aku punya kawan yg utbk hari ini di fmipa unesa sesi 2 '-'
2021-04-12 03:16:08+00:00,"kuliah metopen sit in sama unesa, lantas dosennya bilang ""tidak ada skripsi yang menggetarkan dunia itu tidak ada, karena skripsi yang bagus itu yang selesai""
ealahhhhh, kok aku g trimo sih wkwkwkwkwkwekwkwkwkwkwkwkw  🙏🥴"
2021-04-12 01:02:40+00:00,"""PAID PROMOTE BEM FMIPA 2021"" https://t.co/gKvHpDo42U"
2021-04-12 00:53:33+00:00,Jangan sampai salah lokasi ya. Datang lebih awal untuk memastikan lokasi https://t.co/ojRLdmhHDh
2021-04-12 00:51:03+00:00,Cek jadwal UTBK lagi dan lagi ya https://t.co/fUwsoA7qZ4
2021-04-11 23:36:25+00:00,Halo temen-temen disini adakah yang utbk tgl 14 di UNESA Tepatnya di kampus unesa ketintang???
2021-04-11 22:50:01+00:00,Ptn! Ada yg utbk di fakultas ekonomi unesa ketintang sesi 2 hari ini?
2021-04-11 21:20:59+00:00,#NAME?
2021-04-11 18:36:16+00:00,cocok mlebu unesa https://t.co/i9g6L8qDZc
2021-04-11 14:37:44+00:00,"Kek hari ini tu bener bener deh ya
Bakalan jetawa kalo besok2 keinget tentang hari ini
Dimulai dr bangun pagi buanget buat jadwal kereta yg terlampau pagi
Muter2 nyari alamat rumah tante nyampe malah disasarin ke unesa sama supirnya
Pas mau balik rumah keabisan tiker kereta- https://t.co/0PWmVmVkLY"
2021-04-11 14:14:10+00:00,wish me luck bsk senin! yuuu ndang di nilai yu ndang chaw dri unesa
2021-04-11 11:22:08+00:00,apa cuma unesa yg ga wisuda😔
2021-04-11 11:01:05+00:00,Ga enak nya kalo nginep di MJK itu pulang nya gabisa mampir Bakso pinggir danau Unesa :'(
2021-04-11 07:10:33+00:00,#NAME?
2021-04-11 06:59:55+00:00,"Sch! Kalo urutannya gini udah betul belom sih? Waktu milih aku bingung urutinnya 😭
1. Unesa - plb 
2. Uinsa - psikologi"
2021-04-11 05:46:30+00:00,"#surabaya 

🔴 WEBINAR NASIONAL PENDIDIKAN 🔴

Hello, Millenials!! 🙌
Ada kabar gembira nih 🥳 BEM FAKULTAS BAHASA DAN SENI UNESA mengadakan Webinar Nasional lagi, lho!

Dengan tema : ""Masih Adakah Cerminan Eksistensi Pejuang Pendidikan Terdahulu Di Era … https://t.co/n2nwCXxiTw https://t.co/XPoOv3FLWu"
2021-04-11 04:59:18+00:00,"Hola.🤗
#unesa @ Universitas Negeri Surabaya https://t.co/EiKpd7WgkC"
2021-04-11 03:26:01+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/HyTrFwhjuP"
2021-04-11 02:54:50+00:00,"CALLING ALL TENANTS MILLENIAL🔊🔊 

✨[HMJ KIMIA UNESA PROUDLY PRESENT]✨

*BUSINESS PLAN 2021* 
🌠Show Your Entrepeneurial Creativity in Millenial Era with Business Plan 2021🌠

🙌 *Terbuka untuk seluruh mahasiswa Indonesia* 🙌

#KreatifMahasiswa
#MahasiswaIndonesia https://t.co/yvu8a0MABT"
2021-04-11 02:46:02+00:00,"semangat buat yang Senin udah UTBK, best of luck buat kita semuaaa, bismillah lolos aamiiin, minta doanya ya kalo ini lewat semoga aku ( Ardhea Yuzra  Febriandini ) bisa jadi maba di Pendidikan Guru Sekolah Dasar UNESA lewat jalur SBMPTN tahun 2021 aamiiin ya robbal alamin🥺🥰💛 https://t.co/wyxXHS4Fdx"
2021-04-10 20:49:47+00:00,😂😂😂😂 yoooh ndizibuza ngu doctor otheni lo unesa umkhwetha kwi TL 😂😂😂😂aaaag she was an amazing soul ke bethuna ❤️ https://t.co/ATYqzouLxm
2021-04-10 18:04:02+00:00,"4 taun di unesa berasa di cuci otak masalah pertemanan, jadi semakin gampang baper"
2021-04-10 14:44:06+00:00,Cahya Sinta Dewi mahasiswa Bimbingan dan Konseling UNESA tahun 2021
2021-04-10 14:39:10+00:00,"Siapa yg utbk di unesa surabaya tgl 14-15 besok, nanti ketemu kakak ya dik adik 😄"
2021-04-10 12:58:04+00:00,Kejadian jatuh perkiraan jam 16:00  pintu masuk citraland di unesa lidah kulon sampai perempatan lampu merah dekat SPBU. Barangkali ada yang nemu bisa hubungi kontak tersebut. Ada data penting . Terima kasih @infosurabaya @e100ss @aslisuroboyo @eventsurabaya https://t.co/RF9isFpfvt
2021-04-10 11:25:03+00:00,ptn! siapa yg pusat utbk nya di unesa tgl 2 mei?
2021-04-10 11:04:27+00:00,"Sumpah telah terucap
Kini waktunya mengabdi dengan cakap

In the name of Allah... semoga selalu dalam bimbinganNya 😇 @ UNESA https://t.co/Mlvc9inHah"
2021-04-10 10:18:08+00:00,-rek iki survey tempate online yo?? gae lokasi sbmptn e unesa? lek gak moro kampus gpp kan? mksdky moro e pas tes https://t.co/ctXpermxRr
2021-04-10 08:47:56+00:00,"Ayo -rek sing gelem renang..😄
Lokasi : jln arah masuk ke unesa ketintang https://t.co/oQmrVoOf0j"
2021-04-10 03:26:01+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/56kexu1pH4"
2021-04-09 17:44:21+00:00,PERSIAPAN UTBK-SBMPTN UNESA DAN YANG HARUS DIPERSIAPKAN PESERTA https://t.co/fluO1HJ9p7
2021-04-09 14:09:04+00:00,"Ini Hal yang Harus Dipersiapkan Peserta UTBK SBMPTN Unesa
https://t.co/9T18JoRVWB"
2021-04-09 13:55:14+00:00,-rek togamas unesa ancen tutup jam set 8 bengi ta sebendina ne? Opo dino iki tok tutup e?
2021-04-09 13:19:46+00:00,Togamas Unesa apa emang set 8 dah tutup? Kok aku kesana tadi jam segitu wes petengan.
2021-04-09 13:06:32+00:00,!lapakjp mau nanya dong kalian yg beli manga jjk vol 2 di togamas unesa ada yg blm dikirim kah?
2021-04-09 11:48:07+00:00,"Adapun total peserta UTBK di Unesa pada 2021 adalah 15.400 orang. Dari jumlah tersebut, setiap harinya ada 1.100 orang yang melakukan ujian. https://t.co/0nK2RURXnV"
2021-04-09 11:43:33+00:00,sch! pusat utbk unesa(lokasi unusa) wajib rapid tes apa engga ya? minta tolong jawab dong yang tau
2021-04-09 11:42:27+00:00,"Sdf! Misi kak mau nanya, kalo ke Unesa lidah wetan tuh naik kendaraan umum apa ya? Soalnya aku Gaada yg nganter buat utbk nanti"
2021-04-09 07:38:49+00:00,"sch! pusat utbk unesa wajib ngasi hasil rapid antigen apa gak ya?

✄・・・
🤔 Trivia: pH air murni adalah 7 (netral)"
2021-04-09 04:54:33+00:00,"unesa pend. fis sm sasing
unair sasing apa sasindo gt lupa🙂 https://t.co/OgH7HCiuuP"
2021-04-09 04:38:45+00:00,no offense but keterima sbmptn di unesa jurusan sastra jerman actually sucks
2021-04-09 03:56:27+00:00,"-rek aku gaonok motor. Kuliah unesa ketintang, omah ng keputih. Lek PP sepedaan yaapa menurutmu? 
Sayang lek ngekos, bentar lagi kuliah offline. Aku cewe btw :("
2021-04-09 03:26:01+00:00,"HMJ Desain UNESA 2021 kini mengadakan penggalangan dana untuk menyalurkan beberapa kebutuhan pokok. Donasi yang akan terkumpul akan diserahkan kepada satu panti asuhan di Kota Surabaya.

Donasi dapat disalurkan melalui
(BCA) 
(BCA) 

CP : 081357622822 (Yusuf) https://t.co/dMueDuFsnM"
2021-04-09 01:25:51+00:00,"Sch! Mandiri unesa ada uang pangkal gak sih??

✄・・・
🤔 Trivia: Ombrometer adalah alat pengukur curah hujan"
2021-04-08 19:14:40+00:00,"imajinasi : haha, aku akan tidur cepat dan bangun pagi setelah mengerjakan tugas skripsi drama

realita : *ngerjain skripsi drama ngulang lg gara2 salah ngira skripsi unesa yg dikerjain, taunya uns:)*

sehari2 diprank mulu gua"
2021-04-08 17:13:17+00:00,"Patroli Wilayah, Babinsa Dan Bhabinkamtibmas Imbau Protokol Kesehatan, Keamanan Dan Ketertiban Unesa
https://t.co/PqV7s461bc"
